City/Town,Ward,Pct,"Harris/ Walz","Trump/ Vance","Stein/ Caballero-Roca","Ayyadurai/ Ellis","Oliver/ Ter Maat","De La Cruz/ Garcia","Sonski/ Onak","West/ Abdullah","All Others",Blanks,"Total Votes Cast"
,,,Democratic,Republican,Unenrolled,Unenrolled,Libertarian,Unenrolled,Unenrolled,Unenrolled
Boston,19,2,"1,025",207,26,3,5,8,2,1,11,13,"1,301"
Boston,19,3,570,46,21,2,0,4,0,0,4,3,650
Boston,19,4,"1,288",52,18,1,5,25,0,0,8,9,"1,406"
Boston,19,5,873,68,22,3,4,16,1,1,4,10,"1,002"
Boston,19,6,"1,293",58,15,4,7,23,0,2,6,14,"1,422"
Boston,19,7,"1,048",103,28,2,2,19,0,0,3,6,"1,211"
Boston,19,8,828,58,8,0,1,5,0,0,10,3,913
Boston,19,9,624,48,7,1,7,4,0,0,3,5,699
Boston,19,10,"1,119",176,17,1,6,9,0,1,10,11,"1,350"
Boston,19,11,752,149,6,5,0,9,0,1,2,13,937
Boston,19,12,841,111,11,1,2,6,1,0,5,11,989
Boston,19,13,646,111,13,1,4,10,0,0,3,9,797
Boston,20,1,979,236,17,1,8,6,0,1,7,11,"1,266"
Boston,20,2,993,213,16,1,4,10,3,1,9,5,"1,255"
Boston,20,3,731,372,25,14,5,11,0,0,6,12,"1,176"
Boston,20,4,904,90,14,1,3,9,0,1,8,11,"1,041"
Boston,20,5,873,424,14,6,3,7,0,0,14,19,"1,360"
Boston,20,6,"1,026",325,8,3,10,4,0,0,18,16,"1,410"
Boston,20,7,628,197,4,3,2,6,0,0,10,9,859
Boston,20,8,742,196,7,1,4,6,0,0,7,8,971
Boston,20,9,824,222,9,7,2,4,0,6,2,15,"1,091"
Boston,20,10,965,526,15,6,6,9,3,0,16,22,"1,568"
Boston,20,11,536,169,7,1,0,5,0,0,5,10,733
Boston,20,12,640,248,4,4,2,6,0,1,9,13,927
Boston,20,13,523,281,4,4,5,3,0,0,6,11,837
Boston,20,14,530,254,4,2,8,0,0,0,6,10,814
Boston,20,15,836,509,11,8,11,5,0,0,7,14,"1,401"
Boston,20,16,918,616,11,9,6,3,0,1,12,21,"1,597"
Boston,20,17,"1,016",570,9,7,6,2,2,0,13,19,"1,644"
Boston,20,18,590,218,8,2,2,4,0,0,13,6,843
Boston,20,19,586,252,5,3,2,3,0,0,9,17,877
Boston,20,20,996,366,9,5,7,8,0,1,14,11,"1,417"
Boston,20,21,72,51,1,1,0,3,0,0,1,2,131
Boston,21,1,973,90,25,1,6,6,0,0,7,7,"1,115"
Boston,21,2,255,23,9,1,1,2,0,0,7,1,299
Boston,21,3,535,69,12,1,7,9,0,0,4,4,641
Boston,21,4,455,58,23,1,4,21,0,0,6,9,577
Boston,21,5,798,74,21,1,5,16,0,0,9,9,933
Boston,21,6,555,78,18,2,3,29,0,0,12,6,703
Boston,21,7,661,112,24,5,9,13,0,0,14,7,845
Boston,21,8,931,96,21,4,4,23,0,0,13,11,"1,103"
Boston,21,9,"1,120",156,26,3,5,26,2,1,13,5,"1,357"
Boston,21,10,748,144,16,2,1,16,0,1,5,12,945
Boston,21,11,901,123,25,5,9,18,0,0,12,10,"1,103"
Boston,21,12,736,174,23,1,6,8,4,0,5,8,965
Boston,21,13,917,370,14,7,4,15,0,0,9,16,"1,352"
Boston,21,14,583,65,3,1,4,15,0,2,8,7,688
Boston,21,15,716,69,14,3,4,16,0,0,7,9,838
Boston,21,16,898,163,14,2,1,8,0,0,13,14,"1,113"
Boston,22,1,966,212,21,2,3,21,0,1,20,14,"1,260"
Boston,22,2,"1,151",214,27,4,15,34,0,0,11,10,"1,466"
Boston,22,3,985,245,18,8,8,16,0,0,11,10,"1,301"
Boston,22,4,752,165,23,2,3,9,0,2,6,10,972
Boston,22,5,736,167,18,4,3,14,0,0,8,5,955
Boston,22,6,574,120,11,2,2,20,0,0,8,7,744
Boston,22,7,836,166,26,6,11,19,0,0,5,51,"1,120"
Boston,22,8,563,184,8,5,4,5,0,1,7,10,787
Boston,22,9,620,238,21,4,6,14,0,0,15,9,927
Boston,22,10,842,172,21,0,4,18,0,0,16,17,"1,090"
Boston,22,11,570,140,15,5,5,10,0,0,7,11,763
Boston,22,12,581,202,11,3,2,11,0,0,8,11,829
Boston,22,13,515,134,6,2,2,2,2,0,9,6,678
Bourne,-,1,853,"1,058",5,18,8,3,0,0,17,23,"1,985"
Bourne,-,2,954,943,6,11,8,2,1,0,25,12,"1,962"
Bourne,-,3,476,537,4,4,5,1,0,0,7,13,"1,047"
Bourne,-,4,"1,159",899,11,9,3,1,0,0,4,34,"2,120"
Bourne,-,5,932,732,10,5,9,1,0,0,4,21,"1,714"
Bourne,-,5A,168,169,1,1,5,1,0,0,1,4,350
Bourne,-,6,888,523,8,5,5,1,0,0,26,8,"1,464"
Bourne,-,7,835,748,4,8,10,5,0,0,14,6,"1,630"
Boxborough,-,1,"2,295",768,32,17,31,4,0,1,18,26,"3,192"
Boxford,-,1,936,836,9,6,13,3,0,0,12,13,"1,828"
Boxford,-,2,"1,102",763,11,9,16,1,0,0,21,10,"1,933"
Boxford,-,3,974,667,6,8,12,3,0,0,11,21,"1,702"
Boylston,-,1,"1,886","1,367",31,23,25,7,0,0,16,32,"3,387"
Braintree,-,1A,915,882,5,8,5,4,0,0,8,29,"1,856"
Braintree,-,1B,777,816,12,8,6,4,0,0,14,25,"1,662"
Braintree,-,2A,962,751,15,14,7,6,0,0,19,17,"1,791"
Braintree,-,2B,865,775,10,10,11,7,0,0,12,22,"1,712"
Braintree,-,3A,770,653,7,8,8,3,0,0,11,18,"1,478"
Braintree,-,3B,847,683,11,15,6,5,0,0,9,19,"1,595"
Braintree,-,4A,837,704,7,11,8,2,0,0,14,16,"1,599"
Braintree,-,4B,848,588,10,12,4,5,0,0,7,17,"1,491"
Braintree,-,5A,844,772,13,13,7,4,0,0,10,25,"1,688"
Braintree,-,5B,919,809,12,17,5,5,0,0,10,17,"1,794"
Braintree,-,6A,"1,015",914,12,5,13,4,0,0,13,37,"2,013"
Braintree,-,6B,947,863,18,12,10,2,0,0,13,39,"1,904"
Brewster,-,1,"1,684",860,15,15,9,5,0,0,13,29,"2,630"
Brewster,-,2,"1,552",704,15,10,8,5,0,0,12,33,"2,339"
Brewster,-,3,"1,540",773,17,5,5,2,0,0,11,27,"2,380"
Bridgewater,-,1,880,"1,023",13,9,6,2,0,0,12,20,"1,965"
Bridgewater,-,2,906,945,4,11,10,1,2,2,12,23,"1,916"
Bridgewater,-,3,"1,088","1,154",15,17,5,5,0,0,1,41,"2,326"
Bridgewater,-,4,460,567,4,6,5,4,0,0,3,13,"1,062"
Bridgewater,-,5,141,80,3,0,0,1,0,0,0,3,228
Bridgewater,-,6,728,704,10,5,3,5,0,0,4,16,"1,475"
Bridgewater,-,7,976,901,9,14,8,6,2,0,4,20,"1,940"
Bridgewater,-,8,897,712,12,7,6,7,0,2,4,12,"1,659"
Bridgewater,-,9,994,"1,032",8,14,8,0,0,0,5,25,"2,086"
Brimfield,-,1,"1,017","1,271",12,24,16,4,0,0,14,5,"2,363"
Brockton,1,A,806,199,5,10,2,7,0,0,1,8,"1,038"
Brockton,1,B,"1,064",385,6,8,5,8,0,0,2,17,"1,495"
Brockton,1,C,899,373,4,9,5,6,0,0,2,20,"1,318"
Brockton,1,D,"1,166",652,8,15,4,8,0,0,1,33,"1,887"
Brockton,2,A,636,128,0,2,0,3,0,0,1,8,778
Brockton,2,B,774,155,8,10,3,5,0,0,0,11,966
Brockton,2,C,519,133,4,6,1,6,0,0,1,12,682
Brockton,2,D,803,287,6,14,1,4,0,0,0,17,"1,132"
Brockton,3,A,887,298,13,11,3,2,0,0,1,12,"1,227"
Brockton,3,B,698,218,4,8,2,1,0,0,2,3,936
Brockton,3,C,"1,113",522,11,8,3,6,0,0,5,20,"1,688"
Brockton,3,D,"1,027",593,5,11,4,3,0,0,5,17,"1,665"
Brockton,4,A,522,148,2,10,3,5,0,0,0,10,700
Brockton,4,B,889,285,7,8,2,1,0,0,1,7,"1,200"
Brockton,4,C,988,462,11,13,5,6,0,0,2,19,"1,506"
Brockton,4,D,936,427,8,7,4,7,0,0,0,22,"1,411"
Brockton,5,A,708,192,9,10,3,6,0,0,1,13,942
Brockton,5,B,996,409,7,11,6,5,0,0,4,15,"1,453"
Brockton,5,C,883,261,9,6,2,8,0,0,2,9,"1,180"
Brockton,5,D,"1,042",528,7,16,3,8,0,0,2,13,"1,619"
Brockton,6,A,833,318,8,8,6,2,0,0,2,13,"1,190"
Brockton,6,B,971,519,6,4,3,7,0,0,0,42,"1,552"
Brockton,6,C,960,382,7,8,3,3,0,0,4,15,"1,382"
Brockton,6,D,"1,083",679,7,10,9,9,0,0,0,19,"1,816"
Brockton,7,A,742,179,7,8,5,10,0,0,3,5,959
Brockton,7,B,"1,006",275,8,16,4,6,0,0,1,10,"1,326"
Brockton,7,C,840,241,3,6,1,4,0,0,1,9,"1,105"
Brockton,7,D,936,351,7,14,3,0,0,0,2,18,"1,331"
Brookfield,-,1,930,"1,109",8,9,16,6,0,0,12,17,"2,107"
Brookline,-,1,"1,243",160,14,6,10,5,0,0,18,12,"1,468"
Brookline,-,2,818,131,19,4,6,10,0,2,13,8,"1,011"
Brookline,-,3,"1,439",166,25,1,6,9,0,0,15,16,"1,677"
Brookline,-,4,"1,126",198,19,10,8,9,0,0,9,4,"1,383"
Brookline,-,5,732,104,4,6,4,7,0,0,13,9,879
Brookline,-,5A,717,84,11,3,1,9,0,0,4,15,844
Brookline,-,6,"1,571",148,18,5,4,9,0,1,13,14,"1,783"
Brookline,-,7,"1,328",176,18,2,6,6,0,0,20,20,"1,576"
Brookline,-,8,"1,483",114,20,2,4,6,0,1,12,15,"1,657"
Brookline,-,9,"1,469",181,21,4,4,14,0,0,15,27,"1,735"
Brookline,-,10,"1,472",182,22,2,5,10,0,1,17,16,"1,727"
Brookline,-,11,"1,572",176,22,4,8,16,0,0,13,16,"1,827"
Brookline,-,12,"1,553",240,32,2,9,10,0,0,27,19,"1,892"
Brookline,-,13,"1,319",186,21,5,9,13,0,0,16,21,"1,590"
Brookline,-,13A,227,35,3,3,0,4,0,0,6,9,287
Brookline,-,14,"1,199",306,12,3,13,8,1,0,23,31,"1,596"
Brookline,-,14A,344,56,1,0,0,1,0,0,11,5,418
Brookline,-,15,"1,454",360,25,8,7,6,0,1,28,39,"1,928"
Brookline,-,16,"1,408",310,25,7,12,1,0,0,21,24,"1,808"
Brookline,-,17,"1,236",184,29,5,7,7,0,0,12,20,"1,500"
Buckland,-,1,808,296,12,5,6,4,0,0,2,10,"1,143"
Burlington,-,1,"1,260",948,19,14,15,7,1,0,19,89,"2,372"
Burlington,-,2,844,534,33,8,11,1,0,0,2,18,"1,451"
Burlington,-,3,"1,208",810,23,10,13,7,1,0,21,40,"2,133"
Burlington,-,4,999,619,18,15,1,4,1,1,11,29,"1,698"
Burlington,-,5,"1,324",978,31,17,12,5,0,0,17,49,"2,433"
Burlington,-,6,"1,284",958,19,12,10,1,0,0,16,52,"2,352"
Burlington,-,7,"1,299",722,22,12,14,1,0,0,15,76,"2,161"
Cambridge,1,1,812,140,24,3,9,5,0,2,5,10,"1,010"
Cambridge,1,2,383,46,11,1,1,3,1,1,3,3,453
Cambridge,1,2A,35,3,0,0,0,0,0,0,0,0,38
Cambridge,1,3,"1,228",230,16,7,14,10,0,0,11,19,"1,535"
Cambridge,2,1,"1,320",202,35,5,7,29,0,0,17,18,"1,633"
Cambridge,2,2,"1,261",207,25,8,9,11,2,0,14,11,"1,548"
Cambridge,2,3,"1,152",145,31,3,12,6,0,1,11,24,"1,385"
Cambridge,2,3A,118,19,3,0,2,2,0,0,1,2,147
Cambridge,3,1,"1,127",130,44,21,5,20,2,0,5,17,"1,371"
Cambridge,3,2,"1,427",138,30,3,10,32,0,0,8,10,"1,658"
Cambridge,3,3,996,55,23,1,2,13,0,0,6,9,"1,105"
Cambridge,3,3A,482,44,6,0,1,8,0,1,1,13,556
Cambridge,4,1,"1,695",149,35,8,9,22,3,1,8,21,"1,951"
Cambridge,4,2,"1,329",97,33,1,8,15,2,1,5,12,"1,503"
Cambridge,4,2A,211,18,2,0,2,7,1,1,0,6,248
Cambridge,4,3,"1,529",101,35,8,8,23,0,4,4,15,"1,727"
Cambridge,5,1,"1,410",119,37,6,10,14,0,0,7,27,"1,630"
Cambridge,5,2,261,26,9,0,1,5,1,0,3,5,311
Cambridge,5,3,"1,387",101,31,2,4,15,0,1,4,15,"1,560"
Cambridge,6,1,"1,281",85,34,2,7,16,1,1,5,11,"1,443"
Cambridge,6,1A,371,21,7,0,3,4,0,0,1,4,411
Cambridge,6,2,947,63,18,1,8,10,2,3,4,17,"1,073"
Cambridge,6,3,"1,721",110,43,1,14,15,0,1,12,20,"1,937"
Cambridge,7,1,"1,530",81,25,2,4,22,0,1,11,13,"1,689"
Cambridge,7,2,"1,077",89,25,2,5,9,2,6,5,17,"1,237"
Cambridge,7,2A,39,0,0,0,1,0,0,0,0,0,40
Cambridge,7,3,435,57,12,1,6,11,1,0,6,2,531
Cambridge,8,1,"1,371",68,26,3,3,16,2,1,4,17,"1,511"
Cambridge,8,2,"1,420",74,25,3,1,15,1,2,11,13,"1,565"
Cambridge,8,3,486,29,11,2,2,8,3,1,0,5,547
Cambridge,9,1,"2,232",135,32,2,13,12,1,5,12,26,"2,470"
Cambridge,9,2,"1,702",199,34,8,9,21,0,0,8,22,"2,003"
Cambridge,9,3,"1,588",205,36,5,9,24,3,1,16,23,"1,910"
Cambridge,10,1,"1,146",101,15,4,8,16,0,0,5,15,"1,310"
Cambridge,10,1A,762,72,11,3,4,10,2,1,6,7,878
Cambridge,10,2,"1,989",78,35,2,9,20,5,0,14,20,"2,172"
Cambridge,10,3,"1,435",152,56,8,9,23,0,1,14,24,"1,722"
Cambridge,11,1,662,73,21,4,1,9,0,1,0,5,776
Cambridge,11,1A,720,84,9,1,4,5,0,1,0,5,829
Cambridge,11,2,961,241,63,14,10,12,0,1,0,17,"1,319"
Cambridge,11,3,"1,487",165,36,6,8,14,0,0,10,17,"1,743"
Cambridge,11,3A,165,7,1,0,0,1,0,0,0,2,176
Canton,-,1,"1,101",687,9,9,11,10,0,0,9,26,"1,862"
Canton,-,2,"1,444",835,10,16,9,5,0,0,11,34,"2,364"
Canton,-,3,962,618,25,9,3,4,0,1,6,26,"1,654"
Canton,-,4,"1,171",818,26,11,11,1,1,0,9,35,"2,083"
Canton,-,5,"1,204",840,16,10,19,0,0,1,10,29,"2,129"
Canton,-,6,"1,214",685,11,12,10,3,0,0,8,23,"1,966"
Canton,-,7,"1,285",776,11,16,6,5,0,0,14,27,"2,140"
Carlisle,-,1,"2,648",663,23,15,27,7,0,0,18,60,"3,461"
Carver,-,1,965,"1,339",5,18,11,4,0,0,19,21,"2,382"
Carver,-,2,905,"1,323",13,16,5,4,0,0,6,19,"2,291"
Carver,-,3,"1,152","1,283",11,11,9,4,0,0,12,29,"2,511"
Charlemont,-,1,479,211,22,5,11,1,0,0,0,15,744
Charlton,-,1,927,988,8,16,15,6,0,0,8,16,"1,984"
Charlton,-,2,811,"1,245",7,18,14,5,0,0,6,33,"2,139"
Charlton,-,3,903,"1,137",11,17,6,3,0,0,13,16,"2,106"
Charlton,-,4,835,"1,114",4,15,8,10,0,0,2,24,"2,012"
Charlton,-,4A,18,35,1,0,0,0,0,0,0,1,55
Chatham,-,1,"1,517",875,15,8,13,5,0,0,25,24,"2,482"
Chatham,-,2,"1,445",871,11,6,18,5,0,0,30,33,"2,419"
Chelmsford,-,1,980,715,10,10,7,1,0,0,12,28,"1,763"
Chelmsford,-,2,"1,134",733,11,13,11,3,0,1,11,18,"1,935"
Chelmsford,-,3A,527,339,10,11,2,2,0,1,6,8,906
Chelmsford,-,3B,587,330,3,4,2,4,0,0,7,12,949
Chelmsford,-,4,"1,348",715,20,9,17,4,1,0,12,32,"2,158"
Chelmsford,-,5A,"1,030",644,5,11,5,1,0,0,11,13,"1,720"
Chelmsford,-,5B,321,188,6,1,1,2,0,0,4,9,532
Chelmsford,-,6,"1,163",725,10,10,13,1,0,1,14,28,"1,965"
Chelmsford,-,7,"1,062",700,20,8,15,11,1,0,16,26,"1,859"
Chelmsford,-,8,"1,222",567,20,13,14,2,0,0,12,24,"1,874"
Chelmsford,-,9,"1,286",785,10,12,23,3,0,1,10,25,"2,155"
Chelmsford,-,10,960,736,9,6,11,6,0,0,9,23,"1,760"
Chelmsford,-,11,"1,317",724,16,9,15,5,0,0,13,30,"2,129"
Chelsea,1,1,287,140,5,5,3,6,0,0,0,23,469
Chelsea,1,2,196,85,5,2,0,3,0,0,0,15,306
Chelsea,1,3,269,121,4,3,1,9,0,0,0,10,417
Chelsea,1,4,256,122,4,0,4,7,0,0,0,6,399
Chelsea,2,1,740,311,5,3,6,5,0,0,0,13,"1,083"
Chelsea,2,2,456,144,9,4,0,8,0,0,0,15,636
Chelsea,2,3,259,89,4,7,0,4,0,0,0,19,382
Chelsea,2,4,325,102,7,5,2,6,0,0,0,4,451
Chelsea,3,1,355,145,8,2,0,9,0,0,0,6,525
Chelsea,3,2,378,182,6,4,1,4,0,0,0,12,587
Chelsea,3,3,323,159,7,3,2,5,0,0,0,8,507
Chelsea,3,4,383,134,3,2,1,6,0,0,0,8,537
Chelsea,4,1,438,182,7,3,1,7,0,0,0,13,651
Chelsea,4,2,412,227,9,4,2,7,0,0,0,16,677
Chelsea,4,3,362,258,15,8,0,6,0,0,0,16,665
Chelsea,4,4,348,193,12,4,1,7,0,0,0,12,577
Cheshire,-,1,"1,032",876,8,3,6,0,0,0,15,14,"1,954"
Chester,-,1,293,434,1,7,5,3,0,0,0,8,751
Chesterfield,-,1,497,291,5,6,13,7,0,2,2,13,836
Chicopee,1,A,721,699,12,8,4,1,0,0,7,9,"1,461"
Chicopee,1,B,888,749,8,9,8,5,0,0,8,16,"1,691"
Chicopee,2,A,555,362,7,7,4,8,0,0,2,5,950
Chicopee,2,B,707,758,4,14,7,7,0,0,12,6,"1,515"
Chicopee,3,A,486,603,10,6,5,3,0,0,8,8,"1,129"
Chicopee,3,A1,150,85,2,0,0,1,0,0,1,2,241
Chicopee,3,B,563,496,4,15,2,8,0,0,6,10,"1,104"
Chicopee,4,A,690,530,6,3,2,4,0,0,4,9,"1,248"
Chicopee,4,B,652,504,10,7,5,7,0,0,3,8,"1,196"
Chicopee,5,A,787,605,4,8,10,8,0,0,3,7,"1,432"
Chicopee,5,B,669,588,6,13,7,7,0,0,7,11,"1,308"
Chicopee,6,AN,313,209,0,3,3,0,0,0,4,7,539
Chicopee,6,AS,488,431,9,4,4,6,0,0,2,10,954
Chicopee,6,BE,641,798,10,11,8,2,0,0,7,14,"1,491"
Chicopee,6,BW,137,157,2,3,0,2,0,0,1,1,303
Chicopee,7,A,546,456,9,11,4,9,0,0,1,9,"1,045"
Chicopee,7,B,643,441,4,10,6,3,0,0,6,6,"1,119"
Chicopee,8,A,740,677,6,12,6,2,0,0,7,8,"1,458"
Chicopee,8,B,641,721,6,15,6,8,0,0,6,8,"1,411"
Chicopee,9,A,782,589,4,12,4,5,0,0,8,7,"1,411"
Chicopee,9,B,831,789,3,11,6,5,0,0,7,11,"1,663"
Chilmark,-,1,778,123,6,6,9,1,0,1,7,14,945
Clarksburg,-,1,551,398,5,6,3,2,0,0,6,9,980
Clinton,-,1,"1,205",833,10,13,11,6,0,0,12,18,"2,108"
Clinton,-,2,900,647,9,9,8,6,0,0,17,8,"1,604"
Clinton,-,3,"1,102",840,9,14,13,5,0,0,10,14,"2,007"
Clinton,-,4,985,805,11,6,9,4,0,0,11,16,"1,847"
Cohasset,-,1,"1,137",534,9,8,14,2,0,0,25,20,"1,749"
Cohasset,-,2,"1,143",632,6,17,16,1,0,0,22,28,"1,865"
Cohasset,-,3,"1,178",549,6,5,23,3,0,0,27,26,"1,817"
Colrain,-,1,644,358,13,12,8,1,0,0,0,14,"1,050"
Concord,-,1,"1,654",342,8,10,11,4,0,0,27,30,"2,086"
Concord,-,2,"1,972",419,13,8,13,8,0,0,17,28,"2,478"
Concord,-,3,"1,965",392,17,5,19,7,0,0,31,43,"2,479"
Concord,-,4,"2,092",441,21,9,16,5,0,0,29,36,"2,649"
Concord,-,5,"1,905",330,14,4,18,2,0,2,18,41,"2,334"
Conway,-,1,943,315,20,8,4,7,0,0,6,7,"1,310"
Cummington,-,1,399,158,14,3,2,4,0,0,1,6,587
Dalton,-,1,"1,142",637,13,10,3,6,0,0,8,41,"1,860"
Dalton,-,2,"1,180",552,16,14,7,2,0,0,11,42,"1,824"
Danvers,-,1,"1,174",795,15,15,12,2,0,0,0,39,"2,052"
Danvers,-,2,"1,183",855,10,7,9,3,0,0,6,27,"2,100"
Danvers,-,3,966,867,13,15,4,6,0,0,0,36,"1,907"
Danvers,-,4,"1,161",867,14,14,11,5,0,0,7,29,"2,108"
Danvers,-,5,"1,103",982,7,13,10,5,1,0,6,32,"2,159"
Danvers,-,6,"1,169","1,097",7,12,16,3,0,0,6,23,"2,333"
Danvers,-,7,"1,153",914,14,17,9,9,2,0,13,29,"2,160"
Danvers,-,8,860,792,16,7,13,4,0,0,8,16,"1,716"
Dartmouth,-,1,955,"1,407",10,9,16,4,0,0,7,27,"2,435"
Dartmouth,-,2,793,845,8,4,4,3,0,0,1,10,"1,668"
Dartmouth,-,3,156,150,1,2,1,0,0,0,1,3,314
Dartmouth,-,4,998,"1,115",4,9,9,1,0,0,6,20,"2,162"
Dartmouth,-,5,"1,058","1,052",7,12,7,4,0,0,9,16,"2,165"
Dartmouth,-,6,870,"1,070",4,12,9,4,0,0,5,25,"1,999"
Dartmouth,-,7,"1,142","1,156",8,13,9,3,0,0,6,25,"2,362"
Dartmouth,-,8,"1,509","1,061",11,11,15,2,0,0,13,28,"2,650"
Dartmouth,-,9,"1,573","1,138",5,10,21,1,0,0,11,35,"2,794"
Dedham,-,1,"1,522",486,16,17,9,4,0,0,27,36,"2,117"
Dedham,-,2,"1,425",803,16,13,13,9,0,0,18,22,"2,319"
Dedham,-,3,"1,151",622,28,9,7,5,0,0,11,18,"1,851"
Dedham,-,4,"1,313",663,15,12,17,7,0,0,12,22,"2,061"
Dedham,-,5,"1,362",826,13,13,10,7,0,0,10,28,"2,269"
Dedham,-,6,"1,351",714,21,11,15,6,1,0,16,20,"2,155"
Dedham,-,7,"1,370",945,13,14,10,4,0,0,20,31,"2,407"
Deerfield,-,1,"2,307",865,38,16,32,8,0,0,17,25,"3,308"
Dennis,-,1,"1,270",981,4,10,12,4,0,0,20,28,"2,329"
Dennis,-,2,"1,410",887,8,11,10,0,0,0,31,23,"2,380"
Dennis,-,3,895,629,12,4,8,5,0,0,4,16,"1,573"
Dennis,-,4,"1,198",910,8,6,8,3,0,0,21,23,"2,177"
Dennis,-,5,"1,036",771,6,9,5,1,0,0,11,18,"1,857"
Dighton,-,1,672,912,8,13,6,0,0,0,0,41,"1,652"
Dighton,-,2,600,996,3,7,9,4,0,0,0,28,"1,647"
Dighton,-,3,634,897,5,12,2,3,0,0,0,23,"1,576"
Douglas,-,1,796,"1,079",9,10,6,0,0,0,0,27,"1,927"
Douglas,-,2,837,"1,118",14,11,12,1,0,0,0,41,"2,034"
Douglas,-,3,774,"1,074",6,11,12,3,0,0,0,32,"1,912"
Dover,-,1,"2,439","1,117",37,19,40,9,0,0,67,66,"3,794"
Dracut,-,1,805,821,9,8,6,2,0,0,0,13,"1,664"
Dracut,-,2,800,864,8,11,3,2,0,0,0,25,"1,713"
Dracut,-,3,866,966,12,11,7,3,0,0,0,25,"1,890"
Dracut,-,4,"1,049","1,268",10,15,16,5,0,0,0,31,"2,394"
Dracut,-,5,833,"1,097",7,12,13,7,0,0,0,27,"1,996"
Dracut,-,6,807,870,12,6,12,2,0,0,0,22,"1,731"
Dracut,-,6A,44,35,0,0,2,0,0,0,0,1,82
Dracut,-,7,869,861,11,10,7,7,0,0,0,24,"1,789"
Dracut,-,8,965,"1,357",16,13,8,3,0,0,0,39,"2,401"
Dracut,-,9,851,"1,049",11,15,6,3,0,0,0,27,"1,962"
Dudley,-,1,797,"1,004",5,14,8,4,0,0,5,21,"1,858"
Dudley,-,2,612,826,5,9,11,2,0,0,2,8,"1,475"
Dudley,-,3,542,732,13,11,6,2,1,0,6,15,"1,328"
Dudley,-,4,735,970,3,10,6,3,0,1,7,9,"1,744"
Dunstable,-,1,"1,205",966,8,10,7,3,1,0,10,21,"2,231"
Duxbury,-,1,"1,180",741,12,9,12,4,0,0,19,29,"2,006"
Duxbury,-,2,"1,074",651,3,11,16,3,0,0,22,25,"1,805"
Duxbury,-,3,"1,067",651,10,9,11,0,0,0,22,13,"1,783"
Duxbury,-,4,"1,028",670,14,11,12,3,0,0,16,25,"1,779"
Duxbury,-,5,970,692,4,7,9,2,0,0,16,24,"1,724"
Duxbury,-,6,979,649,2,11,10,6,0,0,19,24,"1,700"
"E. Bridgewater",-,1,904,"1,186",10,12,10,6,0,0,10,23,"2,161"
"E. Bridgewater",-,2,969,"1,150",8,14,16,8,0,0,9,29,"2,203"
"E. Bridgewater",-,3,948,"1,232",6,11,6,4,0,0,10,23,"2,240"
"E. Bridgewater",-,4,905,"1,075",8,16,12,6,0,0,7,27,"2,056"
"E. Brookfield",-,1,556,769,5,7,4,1,0,0,4,17,"1,363"
"E. Longmeadow",-,1,"1,008",853,6,15,0,2,0,0,0,0,"1,884"
"E. Longmeadow",-,2,927,897,14,13,6,6,0,0,13,15,"1,891"
"E. Longmeadow",-,2A,9,5,0,0,0,0,0,0,0,0,14
"E. Longmeadow",-,3,983,874,5,7,14,3,0,0,9,22,"1,917"
"E. Longmeadow",-,3A,51,49,0,0,1,1,0,0,2,1,105
"E. Longmeadow",-,4,778,928,9,10,5,2,0,0,4,18,"1,754"
"E. Longmeadow",-,4A,180,205,0,3,1,0,0,0,0,4,393
"E. Longmeadow",-,5,903,953,12,9,15,0,0,0,16,20,"1,928"
Eastham,-,1,"2,885","1,157",24,22,21,2,0,0,28,25,"4,164"
Easthampton,-,1,"1,442",540,22,8,7,11,0,0,10,15,"2,055"
Easthampton,-,2,"1,392",384,36,8,10,44,0,0,9,10,"1,893"
Easthampton,-,3,"1,558",444,53,6,9,29,0,0,12,25,"2,136"
Easthampton,-,4,"1,520",411,33,7,17,14,0,0,11,9,"2,022"
Easthampton,-,5,"1,304",782,15,15,11,2,0,0,5,21,"2,155"
Easton,-,1,"1,349",936,12,12,13,2,0,1,18,33,"2,376"
Easton,-,2,"1,334",856,13,14,14,5,0,0,9,24,"2,269"
Easton,-,3,530,376,7,3,9,1,0,0,6,11,943
Easton,-,4A,584,444,2,10,8,1,0,0,9,21,"1,079"
Easton,-,4B,679,500,10,8,7,2,1,1,8,20,"1,236"
Easton,-,5,"1,230",760,7,8,10,7,0,0,12,24,"2,058"
Easton,-,6,"1,111","1,009",26,9,13,4,0,0,15,39,"2,226"
Easton,-,7,"1,180",896,13,12,14,12,0,1,7,14,"2,149"
Edgartown,-,1,"1,969",857,25,16,10,6,0,0,17,36,"2,936"
Egremont,-,1,752,176,15,2,2,3,0,0,3,3,956
Erving,-,1,500,434,8,7,6,4,0,1,7,11,978
Essex,-,1,"1,540",810,13,12,19,5,0,0,18,21,"2,438"
Everett,1,1,416,271,4,4,2,1,0,0,3,5,706
Everett,1,2,289,217,8,4,0,3,0,0,1,2,524
Everett,1,3,256,119,4,0,0,4,0,0,0,9,392
Everett,1,3A,121,77,0,3,0,1,0,0,2,2,206
Everett,2,1,457,303,10,3,5,6,0,0,0,2,786
Everett,2,2,191,112,3,1,0,1,0,0,3,3,314
Everett,2,2A,197,105,0,2,0,5,0,0,0,1,310
